18:41:36.180,12/12/2022,L,01,active,+000,+0.010553,+0.998740,-0.978749
18:41:36.185,12/12/2022,L,01,active,+000,+0.010545,+0.998729,-0.978689
18:41:36.190,12/12/2022,L,01,active,+000,+0.010529,+0.998717,-0.978808
18:41:36.195,12/12/2022,L,01,active,+000,+0.010512,+0.998747,-0.978689
18:41:36.200,12/12/2022,L,01,active,+000,+0.010565,+0.998737,-0.978681
18:41:36.205,12/12/2022,L,01,active,+000,+0.010573,+0.998762,-0.978769
18:41:36.210,12/12/2022,L,01,active,+000,+0.010541,+0.998737,-0.978581
18:41:36.215,12/12/2022,L,01,active,+000,+0.010557,+0.998746,-0.978733
18:41:36.220,12/12/2022,L,01,active,+000,+0.010550,+0.998747,-0.978749
18:41:36.225,12/12/2022,L,01,active,+000,+0.010518,+0.998708,-0.978670
18:41:36.230,12/12/2022,L,01,active,+000,+0.010551,+0.998735,-0.978783
18:41:36.235,12/12/2022,L,01,active,+000,+0.010575,+0.998712,-0.978668
18:41:36.240,12/12/2022,L,01,active,+000,+0.010521,+0.998737,-0.978746
18:41:36.245,12/12/2022,L,01,active,+000,+0.010520,+0.998746,-0.978725
18:41:36.250,12/12/2022,L,01,active,+000,+0.010548,+0.998715,-0.978637
18:41:36.255,12/12/2022,L,01,active,+000,+0.010527,+0.998757,-0.978777
18:41:36.260,12/12/2022,L,01,active,+000,+0.010546,+0.998734,-0.978721
18:41:36.265,12/12/2022,L,01,active,+000,+0.010560,+0.998737,-0.978693
18:41:36.270,12/12/2022,L,01,active,+000,+0.010530,+0.998776,-0.978699
18:41:36.275,12/12/2022,L,01,active,+000,+0.010544,+0.998716,-0.978696
18:41:36.280,12/12/2022,L,01,active,+000,+0.010575,+0.998718,-0.978736
18:41:36.285,12/12/2022,L,01,active,+000,+0.010538,+0.998762,-0.978667
18:41:36.290,12/12/2022,L,01,active,+000,+0.010519,+0.998716,-0.978702
18:41:36.295,12/12/2022,L,01,active,+000,+0.010557,+0.998737,-0.978796
18:41:36.300,12/12/2022,L,01,active,+000,+0.010544,+0.998726,-0.978698
18:41:36.305,12/12/2022,L,01,active,+000,+0.010547,+0.998718,-0.978714
18:41:36.310,12/12/2022,L,01,active,+000,+0.010545,+0.998771,-0.978761
18:41:36.315,12/12/2022,L,01,active,+000,+0.010528,+0.998713,-0.978647
18:41:36.320,12/12/2022,L,01,active,+000,+0.010559,+0.998757,-0.978704
18:41:36.325,12/12/2022,L,01,active,+000,+0.010520,+0.998766,-0.978702
18:41:36.330,12/12/2022,L,01,active,+000,+0.010537,+0.998709,-0.978735
18:41:36.335,12/12/2022,L,01,active,+000,+0.010568,+0.998750,-0.978782
18:41:36.340,12/12/2022,L,01,active,+000,+0.010518,+0.998742,-0.978676
18:41:36.345,12/12/2022,L,01,active,+000,+0.010548,+0.998770,-0.978716
18:41:36.350,12/12/2022,L,01,active,+000,+0.010546,+0.998761,-0.978711
18:41:36.355,12/12/2022,L,01,active,+000,+0.010545,+0.998739,-0.978738
18:41:36.360,12/12/2022,L,01,active,+000,+0.010553,+0.998776,-0.978700
18:41:36.365,12/12/2022,L,01,active,+000,+0.010503,+0.998732,-0.978681
